item,logprob
miklektoBia,-14.36412
miklektoxja,-14.20613
miklektoxia,-13.58667
mitRektoBiko,-15.12609
mitRektoxiko,-14.31049
miklultoBiko,-15.83766
miklultoxiko,-15.02206
miklektoBiko,-15.50392
miklektoxiko,-14.68832
miklaRnoBiko,-13.51778
miklaRnoxiko,-12.96442
miklaltoBiko,-16.37067
miklaltoxiko,-15.55506
miGRakkofjo,-17.84202
mikRinsofjo,-14.92328
peDa,-4.103549
pima,-6.234282
piGa,-6.319669
kuDa,-4.496306
siBa,-4.284191
sina,-4.444782
sisa,-4.613155
sixa,-5.620801
siBa,-4.284191
mjako,-8.632101
mweko,-6.563501
pjaDo,-5.068323
pjeko,-8.473119
pweDo,-6.629279
mweno,-6.044733
pweposa,-10.62604
pweBosa,-8.388968
pjoposa,-10.18794
pjoBosa,-10.83204
pjoposo,-9.956329
pjoBoso,-10.60043
pweposo,-10.39442
pweBoso,-8.157357
bjel,-6.784743
sjel,-7.370416
sjel,-7.370416
djel,-6.76399
mjes,-5.082793
mjamplo,-9.2674
mjomplo,-9.335415
mjamblo,-9.505268
mjomblo,-10.00628
mjelklo,-11.31741
mjeltRo,-9.936195
mjelkRo,-10.87606
mjentRo,-6.905784
mjeNglo,-10.05806
mjeNgRo,-10.88207
mwesta,-5.835144
mjasta,-7.631997
mjosta,-8.174805
pjanta,-6.830434
pwenta,-6.097134
pjesta,-6.919473
mjala,-6.845585
mjana,-7.440897
mwena,-5.896856
pjela,-6.558661
pjena,-6.004457
pweRa,-5.306446
pjeltoles,-11.76098
mweltoles,-9.761598
mjenka,-9.112185
mweRka,-6.575243
mjeska,-7.019893
mjoRka,-9.703061
pweRDa,-6.444644
pjoRDa,-8.080613
pjeRka,-7.012041
mwelDa,-6.729941
mwenda,-6.420761
mwesDa,-7.932764
mwis,-8.087181
mjos,-5.410077
bjes,-4.677735
sjes,-5.263407
fjes,-5.293982
sjes,-5.263407
pima,-6.234282
meBa,-6.524223
mexa,-5.418325
meDa,-4.581082
mepa,-7.981156
mesa,-5.456856
piDa,-4.008938
pisa,-4.744492
kuGa,-7.562214
siBa,-4.284191
miflaRjod,-16.56927
miflaDjod,-17.4728
miflanjod,-17.92023
miflaljod,-18.62362
pifliYa,-12.41746
piflaBa,-9.71075
piflaBa,-9.71075
pifRaBa,-9.210502
pifRaBa,-9.210502
pifRiYa,-10.71759
pikRiYa,-9.209586
pikRaBa,-8.465191
pikRaBa,-8.465191
piDRiYa,-9.099432
pitlakoRja,-13.83036
pitlaRoRja,-14.91738
pitlaloRja,-14.33369
pitlanoRja,-13.46291
piplakoRja,-12.48459
piplaRoRja,-13.57161
piBo,-5.946269
piBo,-5.946269
piso,-5.096321
piYo,-5.435503
meBo,-6.83585
meBo,-6.83585
mepo,-7.943426
meso,-5.646509
meYo,-6.166168
mefo,-8.238084
fil,-4.64365
sil,-4.699387
mol,-5.436397
mul,-5.111348
bil,-5.427382
sil,-4.699387
dil,-4.808578
pil,-4.843107
pimafReRa,-12.63053
pimapReRa,-12.2478
pimakleRa,-12.0561
pimapleRa,-12.4382
pimaDReRa,-12.09481
pimaBleRa,-10.42849
pimafleRa,-12.1845
pimaGleRa,-13.02589
pilitRo,-8.548274
piliDRo,-8.491764
piliklo,-8.248589
pilipRo,-8.76629
pilikRo,-8.625004
piliGlo,-8.470749
piliflo,-8.489223
piliBRo,-8.418774
piliplo,-8.066251
pilitlo,-10.16075
mimapRoBa,-11.30333
mimapRola,-11.67189
mimakloBa,-12.95653
mimaklola,-13.66964
mimaploBa,-13.40136
mimaplola,-14.11447
mimaDRoBa,-11.19975
mimaDRola,-11.56831
rilates,-8.353694
rilanen,-9.330185
rilanel,-10.78125
rilines,-7.813365
pilates,-7.627517
pilanen,-8.604008
pilanel,-10.05507
pilines,-7.087188
milaten,-8.215858
milatel,-9.345522
mimaseBo,-10.54314
mimaseto,-10.43373
mimaselo,-8.817566
mimaReBo,-9.531777
mimaRelo,-9.362479
mimaReto,-9.503522
mimaleBo,-9.48397
mimalelo,-9.682148
mimaleto,-9.652375
mimateBo,-10.81207
pilikaRjo,-8.256999
piliRaRjo,-9.85602
pilitaRjo,-8.454416
pililaRjo,-10.80418
rilikaRjo,-8.983176
riliRaRjo,-10.5822
rililaRjo,-11.53035
rilitaRjo,-9.180593
silikaRjo,-8.113278
siliRaRjo,-9.712299
pilikaRja,-8.33435
piliRaRja,-9.933371
pilitaRja,-8.531768
pililaRja,-10.88153
rilikaRja,-9.060527
riliRaRja,-10.65955
rililaRja,-11.60771
rilitaRja,-9.257945
silikaRja,-8.19063
siliRaRja,-9.78965
sinakaRisto,-11.68452
sinamaRisto,-10.92326
pinakaRisto,-11.74382
pinamaRisto,-10.98256
rinakaRisto,-12.66416
rinamaRisto,-11.9029
solekalisto,-10.74443
solemalisto,-11.02409
solakaRisto,-11.37115
solakalismo,-11.59657
piletja,-9.059852
riletja,-9.786029
siRetjo,-8.640166
siRenja,-8.403974
siletja,-8.916131
diRetjo,-8.255956
diRenja,-8.019764
diletja,-9.025322
riRetjo,-9.236323
mimesipo,-11.29398
mimesiYo,-11.83938
mimesiso,-10.52708
mimesilo,-10.24742
mimesifo,-11.96246
mimesixo,-11.02607
mimesiBo,-10.02298
mimesiGo,-10.56779
mimesiBo,-10.02298
mimemipa,-13.10601
puloxes,-7.252922
puCoxas,-10.25486
miRu,-7.789087
minu,-6.787523
miku,-7.98443
piRi,-6.284286
pilu,-7.184444
pini,-6.47151
pisi,-6.148332
meni,-6.397709
mesi,-6.466888
meDi,-5.760709
siRisjo,-7.135837
siRasja,-6.946903
silasjo,-6.585302
diRisjo,-6.751627
diRasja,-6.562693
dilasjo,-6.694492
riRisjo,-7.731994
riRasja,-7.54306
rilasjo,-7.455199
piRisjo,-6.83107
rileljona,-12.1238
riletjona,-10.68873
siletjona,-9.818835
sileljona,-11.2539
miletjoka,-12.11335
milenweka,-12.89061
milenjoka,-12.2113
mileljoka,-13.54842
pililjoka,-12.63663
pilinweka,-11.54148
miletjoko,-12.68063
mileljoko,-14.1157
rililjoko,-13.93009
rilitjoko,-12.59769
rilesjoko,-11.72405
riletjako,-13.41686
riletjono,-10.90387
rileljako,-14.02942
rileljono,-12.33894
sililjoko,-13.06019
mimifRapa,-13.5469
mimifRaYa,-12.61823
mimifRasa,-12.23753
mimifRala,-12.2296
mimifRafa,-13.41968
mimifRaxa,-13.01174
mimifRaBa,-11.49676
mimifRaGa,-12.80642
mimifRaBa,-11.49676
mimipRapa,-14.82008
rileniGlo,-13.09025
rileniGRo,-13.21931
rileniBRo,-12.66085
rileniklo,-12.14635
rilenikRo,-12.52276
sileniGlo,-12.22035
sileniGRo,-12.34942
piliDeGlo,-10.92707
piliDeGRo,-11.64083
piliDeBRo,-12.19016
piliDeklo,-10.70888
piliDekRo,-11.33165
riliDeGlo,-11.65325
riliDeGRo,-12.36701
mimeDonte,-10.7994
mimeDinte,-9.881391
mimeRinte,-10.18685
mimeninte,-10.6392
mimelinte,-9.875708
mimesinte,-10.08954
miseDinte,-9.12939
miseDonte,-10.0474
miseRinte,-9.195057
miseninte,-10.24239
siRataR,-7.516487
diRataR,-7.132277
riRataR,-8.112644
piRataR,-7.21172
sikataR,-7.263123
sisinaR,-7.111974
siRinaR,-7.724761
silanaR,-7.721467
sisinaR,-7.111974
sisataR,-7.413931
solatalisto,-10.58951
sotitalisto,-10.76801
sotataRisto,-11.4584
sotatalismo,-11.92155
sositalisto,-10.16612
sokataRisto,-11.29537
sokatalismo,-11.75852
sonitalisto,-10.43627
sonataRisto,-10.82418
sonatalismo,-11.28733
sotatalista,-11.1232
sokatalista,-10.96017
sonatalista,-10.48898
ponatalista,-10.45333
pokatalista,-11.18568
potatalista,-11.19213
rotatalista,-11.08166
rokatalista,-11.02933
ronatalista,-11.11395
toleRanista,-11.28866
sotataRinaR,-11.59037
sotataRisoR,-12.38418
sotataRimaR,-11.77131
sotataRiGaR,-11.78264
sotataRisaR,-11.30561
sotataRilaR,-12.60802
sotatalisaR,-11.20128
sotitaRinoR,-12.32269
sotitaRimoR,-11.70428
sotitaRiGoR,-12.58534
sonatalmente,-10.68071
sonatasmente,-11.64666
sonatasmente,-11.64666
sokatalmente,-11.1519
sokatasmente,-12.11785
sokatasmente,-12.11785
sotatalmente,-11.31493
sotatasmente,-12.28088
sotatasmente,-12.28088
potatalmente,-11.38385
pira,-7.431007
mera,-7.689419
peja,-4.651947
kuja,-6.13762
sira,-8.142972
piraR,-7.900769
piCaR,-6.560902
meCaR,-6.687226
meraR,-8.159181
pejaR,-5.557092
piro,-7.616148
piCo,-5.72735
mero,-7.781194
meCo,-6.354538
kujo,-6.25717
siro,-8.328113
piron,-8.147776
piCon,-6.700742
meron,-8.312823
meCon,-7.327929
pejon,-5.245314
sejon,-5.920647
pirokaDo,-10.1485
piroRaDo,-10.16217
pirotaDo,-9.809641
pirolaDo,-10.96814
piCokaDo,-8.237972
piCoRaDo,-9.066031
piColaDo,-9.869232
piCotaDo,-9.393058
piCokaRjo,-9.719191
piCoRaRjo,-10.8077
piColaRjo,-11.52399
piCotaRjo,-10.86775
piCokaRja,-9.796543
piCoRaRja,-10.88505
piCotaRja,-10.9451
piColaRja,-11.60134
pilunsa,-8.774161
pilulGa,-9.283889
piluRGa,-9.210484
milusma,-9.381321
miluRma,-10.19594
rilolsa,-11.45417
rilolma,-12.1907
rilosma,-10.63083
riloRsa,-9.983532
riloRma,-9.663554
pisiDo,-5.911607
piniDo,-6.328056
risiDo,-6.495434
riniDo,-7.248396
sisiDo,-5.780271
siRiDo,-6.658214
siDiDo,-6.323869
sisiDo,-5.780271
siniDo,-6.268755
disiDo,-4.941983
piGaR,-6.655288
meBaR,-7.780111
menaR,-5.331806
mesaR,-6.042343
mexaR,-5.850256
meDaR,-6.089785
mepaR,-7.687395
meRaR,-5.67709
meGaR,-6.78838
melaR,-5.361409
mumple,-8.101337
mumpRe,-7.872362
miktRe,-7.849364
milkle,-10.91015
multReRa,-8.631343
munkleRa,-14.78189
muntReRa,-8.775365
muNgReRa,-11.90572
muskReRa,-9.42583
muspleRa,-9.516386
rusBReRa,-12.85204
rumpleRa,-8.395673
risetino,-10.8228
rinetino,-10.42313
risetino,-10.8228
sisetino,-10.10763
sinetino,-9.443486
sisetino,-10.10763
pisetino,-10.23897
pinetino,-9.502787
pisetino,-10.23897
piRetino,-9.320057
pisitisto,-9.364677
pinitisto,-9.688854
pisitisto,-9.364677
piRitisto,-9.552645
risitisto,-9.948504
rinitisto,-10.60919
risitisto,-9.948504
riRitisto,-10.45357
sisitisto,-9.23334
sinitisto,-9.629553
pisaka,-6.731217
pinaka,-7.67846
risaka,-7.315044
rinaka,-8.598799
sikaka,-7.789868
sisisa,-6.598686
siRisa,-6.854517
siRaka,-7.304228
siDisa,-6.649748
siDaka,-7.190807
piGo,-6.25232
meBo,-6.83585
meno,-4.79802
meso,-5.646509
mexo,-5.347504
meDo,-4.657416
mepo,-7.943426
melo,-3.903479
meko,-6.050786
pemo,-5.352648
sikoko,-8.181768
siDoko,-8.224869
sisoko,-8.226206
sitoko,-6.938473
sinoko,-8.082436
dikoko,-7.918812
diRoko,-8.048544
diDoko,-8.27782
disoko,-7.387918
ditoko,-7.927577
pima,-6.234282
meDa,-4.581082
piDa,-4.008938
piGa,-6.319669
siBa,-4.284191
sisa,-4.613155
sixa,-5.620801
siDa,-3.720908
siBa,-4.284191
pisiDo,-5.911607
pimiDo,-7.207465
risiDo,-6.495434
rimiDo,-7.120059
risiDo,-6.495434
pisiDo,-5.911607
sisiDo,-5.780271
siRiDo,-6.658214
siDiDo,-6.323869
sisiDo,-5.780271
piRaR,-5.47421
pimaR,-6.67942
mesaR,-6.042343
meDaR,-6.089785
memaR,-6.53145
meRaR,-5.67709
meGaR,-6.78838
melaR,-5.361409
mekaR,-6.980564
piDaR,-5.517641
bomasete,-9.087609
bomaDete,-9.422859
bomaRote,-8.1098
bomaRene,-9.206535
bomaRele,-9.072855
bomaRese,-7.891083
bomaRexe,-9.532269
bomaRese,-7.891083
bomanete,-8.61779
bomamete,-8.30257
siseRo,-6.873813
sisena,-7.129898
siBeRo,-6.28978
siBena,-6.948793
siReRo,-8.07596
siDeRo,-6.22429
siDena,-6.611632
sileRo,-7.338156
silena,-7.501077
siseRo,-6.873813
riminia,-8.28591
risinia,-8.534558
riRinia,-9.028337
siminia,-7.160024
sisinia,-7.819394
siRinia,-8.432181
pisinia,-7.950731
pisilia,-8.018587
piminia,-8.373316
pimilia,-9.098035
siseRa,-6.33432
siseto,-7.681293
siseno,-7.277774
siBeRa,-5.750287
siBeto,-7.264717
siBeno,-7.096669
siReRa,-7.536467
siReto,-7.198485
siReno,-7.48665
siDeRa,-5.684797
mensa,-5.220147
meRGa,-6.509756
peNga,-7.087039
pinsa,-5.876027
poNga,-5.584167
mulGa,-5.727715
munsa,-5.733794
muNxa,-9.127425
munda,-5.658588
munra,-8.903966
riNxeloRjo,-10.88026
rinseloRjo,-10.94735
siNxeloRjo,-10.65527
sinseloRjo,-9.967712
monmikoRja,-12.16218
monmiRoRja,-14.73912
monminoRja,-12.15957
monmiloRja,-13.08653
menko,-7.727725
menso,-5.441582
meRGo,-6.423193
peNgo,-7.233142
pinso,-6.097463
pinko,-11.01192
mulGo,-5.940156
munso,-5.95523
muNxo,-9.23364
mumbo,-8.419441
rimjokuRa,-11.69932
rimwekuRa,-14.24555
rikwikuRa,-12.82302
risjokuRa,-10.07907
rikwekuRa,-11.79945
ritwikuRa,-11.69311
ritjokuRa,-11.19123
riRjokuRa,-11.02495
simjokuRa,-10.57344
simwekuRa,-13.11967
mineBiRDa,-12.46959
mineBoRDa,-9.394838
mineBuRDa,-11.84387
mineBeRDa,-9.485235
minepiRDa,-13.18939
minepoRDa,-10.06331
minepeRDa,-10.38614
minepuRDa,-11.49913
miniBiktjo,-13.60866
miniBoktjo,-13.33495
miniBektjo,-14.14076
minipoktjo,-14.44168
miniBoktjo,-13.33495
miseDiBaR,-10.37513
miseDilaR,-10.79178
miseDimaR,-10.24989
mimeDiBaR,-11.12713
mimeDilaR,-11.54378
mimeDimaR,-11.00189
miseDiBaR,-10.37513
miseDilaR,-10.79178
miseDimaR,-10.24989
miReDiBaR,-10.43709
pisamo,-6.539799
pisiso,-7.081851
pisixo,-7.580837
pisiGo,-7.122552
pinaxo,-7.380431
pinaso,-6.757522
pinaGo,-7.294652
pimamo,-8.087994
pimixo,-9.605425
pimiso,-8.046058
pisana,-6.921549
pimana,-7.891074
risana,-7.505376
rimana,-7.803669
sikana,-6.69599
siRana,-6.812325
siDana,-6.807718
sisana,-6.790212
simana,-6.677782
dikana,-6.433034
sikunteRjo,-11.02161
situnteRjo,-10.17645
mimondeRjo,-12.13288
mikundeRjo,-11.83308
mitundeRjo,-11.07351
mitondeRjo,-11.00733
miRondeRjo,-11.45691
rimindeRjo,-11.49072
rimonteRjo,-11.16145
rinondeRjo,-13.41915
minoRfla,-10.57805
mineRfla,-9.447655
minaRfla,-10.30608
sikustRa,-8.378449
sisestRa,-7.717463
sikastRa,-7.095709
sisintRa,-7.613075
minoRflo,-10.32846
mineRflo,-9.198067
minaRflo,-10.05649
sikustRo,-9.102219
sisestRo,-8.441232
sikastRo,-7.819479
sisintRo,-8.336844
pison,-5.956547
piBon,-7.307912
pifon,-8.217331
pixon,-7.232826
meBon,-8.197493
mexon,-6.533704
meBon,-8.197493
mepon,-7.820256
meGon,-7.093225
meson,-6.506735
pimosio,-10.26794
pimonio,-11.56418
pimolio,-10.3099
pikosio,-9.831672
pikonio,-9.747704
pikolio,-8.71784
pitosio,-9.501168
pitonio,-10.27976
pitolio,-8.958427
piRosio,-10.30431
mimosiDon,-10.14951
mimosiDos,-8.690527
mimosiDol,-12.20227
mimoniDon,-11.26727
mimoniDos,-9.808283
mimoniDol,-13.32002
mimoliDon,-11.18915
mimoliDos,-9.730165
mimoliDol,-13.24191
mikosiDon,-10.11524
solositaRja,-9.943056
sololitaRja,-11.96984
sotositaRja,-10.92193
sotolitaRja,-11.41573
polositaRja,-10.30962
pololitaRja,-12.3364
potositaRja,-10.99085
potolitaRja,-11.48465
rolositaRja,-11.43037
rololitaRja,-13.45715
sikusjo,-7.747481
siRusjo,-7.755773
siDusjo,-7.360485
sisusjo,-8.40077
simusjo,-7.51146
situsjo,-7.05892
dikusjo,-7.484525
diRusjo,-7.371563
diDusjo,-7.413436
disusjo,-7.562482
silunjaxiDad,-13.82814
silunjafiDad,-16.2341
pilunjaxiDad,-13.97186
pilunjafiDad,-16.37782
rilunjaxiDad,-14.69804
rilunjafiDad,-17.104
sotuRjasiDad,-12.65052
sotuRjoxiDad,-13.82001
sotuRjofiDad,-14.95236
mimutwito,-11.87114
mimutjato,-12.84606
mimunwito,-13.49642
mimunweto,-14.37817
mimunjato,-11.81063
mimuljato,-11.79119
mikutwito,-11.18791
mikutjato,-12.16283
mikunwito,-13.50945
mikunweto,-14.3912
menje,-6.209587
misje,-6.417093
misje,-6.417093
miDje,-6.625709
miDje,-6.625709
mimje,-6.899256
mimje,-6.899256
miRje,-7.219337
miRje,-7.219337
sinuRDuBa,-14.58315
sinultuBa,-10.75763
mimuRBuBa,-13.5092
mimuRtuBa,-12.49365
mimuRGuBa,-13.13677
mimuRDuBa,-14.77978
mimusBuBa,-16.23939
mimusGuBa,-13.20715
mimukDuBa,-19.82028
mimumbuBa,-14.50029
mimuRBuBo,-13.75149
mimuRDuBo,-15.02208
mimuRGuBo,-13.37906
mimuRtuBo,-12.73594
mimusBuBo,-16.48168
mimusGuBo,-13.44945
mimukDuBo,-20.06258
mimumbuBo,-14.74259
mimuNguBo,-15.0156
mimugDuBo,-21.16662
silogDalia,-16.17622
siloBsalia,-13.47244
silolfalia,-13.43979
silolGalia,-13.40893
silolDalia,-14.42424
silolsalia,-13.48625
silolpalia,-13.58328
silolBalia,-13.04516
silonsalia,-11.76752
silomfalia,-12.09202
silogDaliDa,-15.94168
siloBsaliDa,-13.2379
silolfaliDa,-13.20525
silolGaliDa,-13.17439
silolDaliDa,-14.18969
silolsaliDa,-13.25171
silolpaliDa,-13.34874
silolBaliDa,-12.81062
silomfaliDa,-11.85748
siloNgaliDa,-11.2695
siluspaliDil,-15.27212
silusfaliDil,-17.78141
silusDaliDil,-20.03188
silulBaliDil,-16.75937
silumbaliDil,-14.2493
siluRBaliDil,-15.56147
silosBaliDil,-17.05179
silogDaliDes,-17.10747
siloBsaliDes,-14.40369
silogDaliDo,-16.01551
siloBsaliDo,-13.31173
silolfaliDo,-13.27908
silolGaliDo,-13.24822
silolDaliDo,-14.26353
silolsaliDo,-13.32554
silolpaliDo,-13.42257
silolBaliDo,-12.88445
silonsaliDo,-11.60681
silomfaliDo,-11.93131
silugDanoRaR,-19.69012
silulfanoRaR,-15.55737
silulGanoRaR,-13.9903
silulDanoRaR,-17.45961
silulsanoRaR,-13.96475
silulpanoRaR,-14.18323
silulBanoRaR,-14.84808
silunsanoRaR,-13.85452
silumfanoRaR,-14.0363
sikuna,-8.223718
siBuna,-7.501788
siRuna,-8.793706
siDuna,-9.206417
siluna,-7.918512
sisuna,-9.856387
simuna,-7.258859
siBuna,-7.501788
situna,-7.37856
sipuna,-7.389334
sikuRo,-8.000365
sikuno,-8.549919
siBuRo,-7.820816
siBuno,-7.827989
siRuRo,-9.35202
siRuno,-9.119907
siDuRo,-8.00081
siDuno,-9.532617
siluRo,-8.274608
siluno,-8.244713
mwi,-7.783475
mii,-9.661836
mje,-4.872394
mie,-6.691664
djo,-4.362191
dio,-6.641688
pio,-5.198153
sio,-5.539961
kwo,-4.70435
sio,-5.539961
pwo,-7.210624
pio,-5.198153
sio,-5.539961
swo,-6.999065
sio,-5.539961
two,-5.086928
tio,-5.672936
tio,-5.672936
sio,-5.539961
pwekaRsjo,-10.08925
pwekaRDja,-10.82323
pwekaRmjo,-12.03765
pwekaRnjo,-11.60309
pwekaRxjo,-11.99156
mjomakDitud,-18.24539
mjomalDitud,-15.44625
mjosekDitud,-16.49199
mjaxe,-7.774068
mjaBe,-7.853348
mjaxe,-7.774068
mjaBe,-7.853348
mweBia,-6.484994
pwepia,-9.799776
pjoBia,-9.172726
pjoDia,-8.753319
pjapia,-9.804286
pjepia,-10.30127
risiDa,-6.421602
pisiDa,-5.837775
sisiDa,-5.706439
siliDa,-5.667179
sisiDa,-5.706439
simiDa,-5.92034
siniDa,-6.194923
disiDa,-4.868151
diliDa,-5.77637
disiDa,-4.868151
risiDo,-6.495434
pisiDo,-5.911607
sisiDo,-5.780271
siliDo,-5.741011
sisiDo,-5.780271
simiDo,-5.994172
siniDo,-6.268755
disiDo,-4.941983
diliDo,-5.850202
disiDo,-4.941983
risiDoR,-7.731747
pisiDoR,-7.14792
sisiDoR,-7.016583
siliDoR,-6.977324
sisiDoR,-7.016583
simiDoR,-7.230485
siniDoR,-7.505068
disiDoR,-6.178296
diliDoR,-7.086515
disiDoR,-6.178296
pikaswento,-10.79753
pikasjanto,-9.312216
pikasjonto,-8.355576
pikaDjanto,-10.21369
pikaDjonto,-9.786085
pimasjanto,-10.95417
pimaswento,-12.43948
pimasjonto,-9.997529
pimaDjanto,-11.83258
pimaDjonto,-11.40498
menaR,-5.331806
mesaR,-6.042343
meDaR,-6.089785
memaR,-6.53145
melaR,-5.361409
mekaR,-6.980564
peRaR,-4.660957
piDaR,-5.517641
pimaR,-6.67942
siBaR,-5.540079
sikaja,-6.700398
silaja,-8.121372
sisaja,-7.341888
simaja,-7.353522
sinaja,-7.756253
dikaja,-6.437442
dilaja,-8.230563
disaja,-6.5036
dimaja,-7.635329
dinaja,-8.295746
siResaki,-10.63407
milmo,-7.136917
milBo,-7.101035
milso,-8.937602
misno,-7.472435
mismo,-6.169022
mimno,-8.384717
migno,-6.964451
migmo,-9.583768
mipso,-8.392066
muRBo,-6.272582
pilon,-6.744451
pinon,-6.929766
menon,-6.682997
meDon,-6.466615
memon,-5.729445
mekon,-6.20492
pison,-5.956547
kura,-5.496115
mekto,-6.260786
mukto,-6.466077
puRto,-6.91246
pikto,-5.978475
multo,-5.092544
munto,-5.258585
musto,-5.997803
mupto,-8.039291
melto,-6.454288
pima,-6.234282
meDa,-4.581082
piDa,-4.008938
piGa,-6.319669
kusa,-5.426781
siBa,-4.284191
sina,-4.444782
sixa,-5.620801
siDa,-3.720908
pinal,-5.730454
pimal,-7.221359
menal,-5.876515
memal,-7.073389
meRal,-6.460484
meGal,-7.603181
melal,-6.842628
mekal,-7.557084
pesal,-6.014902
simeskRopia,-12.70352
simestRoBia,-11.51691
simestRoxia,-12.12272
simestRoBia,-11.51691
simektRoBia,-13.01099
simektRoxia,-13.61679
simektRoBia,-13.01099
simemfRoBia,-12.6045
simemfRoBia,-12.6045
simemfRoxia,-13.2103
simeskRopiko,-13.15952
simestRoBiko,-12.65671
simestRoxiko,-13.22436
simestRoBiko,-12.65671
simektRoBiko,-14.15078
simektRoxiko,-14.71844
simektRoBiko,-14.15078
simemfRoBiko,-13.74429
simemfRoBiko,-13.74429
simemfRoxiko,-14.31195
mimaRtRofo,-13.82769
mimaRtRoxo,-14.11866
mimaRtRoYo,-14.93382
mimaRtRoBo,-12.85833
mimaRpRopo,-12.19175
mimaRplopo,-15.05733
mimaRflopo,-15.88511
mimaRpRopo,-12.19175
rimineRe,-9.28551
risineRe,-9.534158
sisineRe,-8.818994
simineRe,-8.159624
pimiteRe,-9.792988
pimineRe,-9.372916
pimileRe,-10.5742
pisiteRe,-8.914261
pisineRe,-8.950331
pisileRe,-9.494748
pineRjo,-7.74739
pimeRjo,-9.192484
rineRjo,-8.66773
rimeRjo,-9.105078
siseRjo,-7.768163
sisetja,-9.442173
siReRjo,-8.97031
siRetja,-8.959365
siDeRjo,-7.11864
siDetja,-9.088891
simeRikoNxjo,-12.65887
simeRikonsjo,-11.23695
simeRikuNxja,-16.82812
simeRikundjo,-14.02249
simeRikunsja,-13.16878
siseRa,-6.33432
siseRa,-6.33432
siseto,-7.681293
siseto,-7.681293
siseno,-7.277774
siseno,-7.277774
siBeRa,-5.750287
siBeRa,-5.750287
siBeto,-7.264717
siBeto,-7.264717
siBeno,-7.096669
siBeno,-7.096669
siReRa,-7.536467
siReRa,-7.536467
siReto,-7.198485
siReto,-7.198485
siReno,-7.48665
siReno,-7.48665
siDeRa,-5.684797
siDeRa,-5.684797
siseRa,-6.33432
siseRa,-6.33432
siseto,-7.681293
siseto,-7.681293
siseno,-7.277774
siseno,-7.277774
siBeRa,-5.750287
siBeRa,-5.750287
siBeto,-7.264717
siBeto,-7.264717
siBeno,-7.096669
siBeno,-7.096669
siReRa,-7.536467
siReRa,-7.536467
siReto,-7.198485
siReto,-7.198485
siReno,-7.48665
siReno,-7.48665
siDeRa,-5.684797
siDeRa,-5.684797
mimel,-7.945147
minel,-7.341945
pisil,-6.816254
piDil,-7.992175
pinil,-7.840403
pisel,-7.111458
pimil,-7.895701
menil,-7.766602
mesol,-7.885496
mesel,-7.10887
sisjol,-7.748305
rimjaReRa,-11.37277
rimjaleRa,-10.90206
rimjateRa,-10.99791
rimjeReRa,-10.59675
rimjeleRa,-10.85537
rimjeteRa,-10.02499
rimweReRa,-14.11907
rimweteRa,-13.61524
rimweleRa,-12.81511
rikwiReRo,-12.463
rikwileRo,-13.6699
rikwiteRo,-11.92773
pisaYa,-7.568225
pisaBa,-5.893951
pinaBa,-5.849517
piniYa,-7.872948
piniBa,-6.919813
pimiYa,-10.10659
pimiBa,-8.827606
pimaBa,-7.658067
minaYa,-9.159217
minaBa,-5.498711
pisaYo,-7.62723
pisaBo,-6.754248
pinaBo,-6.709814
piniYo,-7.661734
piniBo,-7.096502
pimiYo,-9.895376
pimiBo,-9.004294
pimaBo,-8.518363
minaYo,-9.218222
minaBo,-6.359008
romnamente,-10.21142
roRpamente,-10.28927
roRnamente,-9.444848
roRkamente,-9.385165
roRlamente,-10.77383
ralpamente,-10.30754
ralnamente,-11.36855
ralkamente,-9.032647
ralramente,-12.12134
somnamente,-10.24731
pislaDad,-8.633412
pissaDad,-11.37091
pisBaDad,-9.96279
pisnaDad,-9.658117
pisGaDad,-8.582807
rimniDad,-10.20217
rimbiDad,-8.889408
risDaDad,-10.95767
rislaDad,-9.217238
rissaDad,-11.95474
pislato,-8.605573
pissato,-11.64657
pisBato,-9.837309
pisnato,-9.975483
pisGato,-8.808455
rasBito,-9.372002
rasDito,-9.571792
raslito,-8.574955
rassito,-11.02173
rasmato,-8.122653
mulmo,-6.678226
mesBo,-6.736209
mesno,-7.12769
messo,-9.317337
mespo,-6.621029
mesGo,-6.906638
meslo,-6.345106
mimbo,-7.596579
mimlo,-12.38183
mimno,-8.384717
pimopiko,-11.63111
pimofiko,-10.22428
pitopiko,-9.098372
pitofiko,-9.138148
piRopiko,-9.271222
piRofiko,-8.845733
pipopiko,-11.2945
pipofiko,-11.39765
pinopiko,-9.964504
pinofiko,-9.61147
moskapopo,-11.18049
moskapoYo,-13.16293
moskaposo,-9.832784
moskapofo,-12.30858
moskapoxo,-10.76739
moskapoBo,-10.57877
moskafopo,-13.55848
moskafoYo,-13.79382
moskafoso,-11.96811
moskafofo,-13.10965
suntela,-7.211643
sustesa,-6.995465
sastesa,-7.540155
sostesa,-7.732489
duntela,-8.255245
dustesa,-7.865335
dastesa,-8.376303
dostesa,-8.491027
runtela,-7.958289
rustesa,-8.641889
rasteRja,-8.121663
rosteRja,-8.91382
sunteRjo,-8.530539
susteRja,-7.624851
sustetjo,-8.971202
sistetja,-9.641472
sasteRja,-8.169542
sastetjo,-9.515892
sosteRja,-8.361876
sostetjo,-9.708226
mostinjaso,-11.20387
rostiRjaso,-11.45488
rostinjoso,-12.20525
rostenjaso,-11.71068
rastiRjaso,-10.66272
