item,logprob
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaDeRa,-9.591321
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRasaR,-7.109817
aBRaso,-6.526121
aBRaso,-6.526121
aBRaso,-6.526121
aBRaso,-6.526121
aBRaso,-6.526121
aBReBotejas,-11.57511
aBReBotejas,-11.57511
aBReBotejas,-11.57511
aBReBotejas,-11.57511
aBReBotejas,-11.57511
aBReBotejas,-11.57511
aBReBaDeRo,-10.55665
aBReBaDeRo,-10.55665
aBReBaDeRo,-10.55665
aBReBaDeRo,-10.55665
aBReBaDeRo,-10.55665
aBReBaDeRo,-10.55665
aBReBaDeRo,-10.55665
aBReBjasjon,-10.21604
aBReBjasjon,-10.21604
aBReBjasjon,-10.21604
aBReBjasjon,-10.21604
aBReBjaDo,-8.894891
aBReBjaDo,-8.894891
aBReBjaDo,-8.894891
aBReBjaDo,-8.894891
aBReBjaDo,-8.894891
aBReBjaDo,-8.894891
aBReBjaDo,-8.894891
aBReBjaDo,-8.894891
aBReBjaR,-8.892977
aBReBjaR,-8.892977
aBReBjaR,-8.892977
aBReBjaR,-8.892977
aBReBjaR,-8.892977
aBReBjaR,-8.892977
aBReBjatuRa,-12.02804
aBReBjatuRa,-12.02804
aBReBjatuRa,-12.02804
aBReBjatuRa,-12.02804
aBRiDoR,-7.335084
aBRiDoR,-7.335084
aBRiDoR,-7.335084
aBRiDoR,-7.335084
aBRiDoR,-7.335084
aBRiDoR,-7.335084
aBRiDoR,-7.335084
aBRiDoR,-7.335084
aBRiGaR,-7.357587
aBRiGaR,-7.357587
aBRiGaR,-7.357587
aBRiGaR,-7.357587
aBRiGaR,-7.357587
aBRiGaR,-7.357587
aBRiGo,-6.954619
aBRiGo,-6.954619
aBRiGo,-6.954619
aBRiGo,-6.954619
aBRil,-7.196524
aBRil,-7.196524
aBRil,-7.196524
aBRil,-7.196524
aBRil,-7.196524
aBRil,-7.196524
aBRil,-7.196524
aBRil,-7.196524
