item,logprob
aBRaso,-5.0861393
aBRaso,-5.0861393
aBReBotejas,-10.879772299999999
aBReBotejas,-10.879772299999999
aBReBotejas,-10.879772299999999
aBReBotejas,-10.879772299999999
aBReBaDeRo,-8.9278263
aBReBaDeRo,-8.9278263
aBReBaDeRo,-8.9278263
aBReBaDeRo,-8.9278263
aBReBaDeRo,-8.9278263
aBReBaDeRo,-8.9278263
aBReBjasjon,-9.5397123
aBReBjaDo,-8.2423903
aBReBjaDo,-8.2423903
aBReBjaDo,-8.2423903
aBReBjaDo,-8.2423903
aBReBjaDo,-8.2423903
aBReBjaR,-7.715819300000001
aBReBjaR,-7.715819300000001
aBReBjatuRa,-10.156142299999999
aBRiGaR,-6.3480963
aBRiGaR,-6.3480963
aBRiGaR,-6.3480963
aBRiGaR,-6.3480963
aBRiGaR,-6.3480963
aBRiGaR,-6.3480963
aBRiGo,-5.2776103
aBRiGo,-5.2776103
aBRiGo,-5.2776103
aBRiGo,-5.2776103
aBRil,-4.417121300000001
aBRil,-4.417121300000001
aBRil,-4.417121300000001
aBRil,-4.417121300000001
aBRil,-4.417121300000001
aBRil,-4.417121300000001
aBRiR,-4.6165013
aBRiR,-4.6165013
aBRiR,-4.6165013
aBRiR,-4.6165013
aBRumaDoRa,-9.0415753
aBRumaDoRa,-9.0415753
aBRumaDoRa,-9.0415753
aBRumaDoRa,-9.0415753
aBRumaDoRa,-9.0415753
aBRumaDoRa,-9.0415753
aBRupto,-6.0534293
aBseso,-6.1850913
aBsentismo,-8.6731053
aBsentismo,-8.6731053
aBsentismo,-8.6731053
aBsentismo,-8.6731053
aBsentismo,-8.6731053
aBsentismo,-8.6731053
aBsentismo,-8.6731053
aBsentismo,-8.6731053
aBsiDe,-5.5516663
aBsiDe,-5.5516663
aBsiDe,-5.5516663
aBsiDe,-5.5516663
aBsiDe,-5.5516663
aBsiDe,-5.5516663
aBsoluta,-7.1995952999999995
aBsolutismo,-10.1612523
aBsolutismo,-10.1612523
aBsolutismo,-10.1612523
aBsolutismo,-10.1612523
aBsolutismo,-10.1612523
aBsolutismo,-10.1612523
aBsolutismo,-10.1612523
aBsolutismo,-10.1612523
aBsolutista,-9.733012299999999
aBsolutista,-9.733012299999999
aBsolutista,-9.733012299999999
aBsolutista,-9.733012299999999
aBsoRBensja,-8.956661299999999
aBsoRBensja,-8.956661299999999
aBsoRBensja,-8.956661299999999
aBsoRBensja,-8.956661299999999
aBsoRBensja,-8.956661299999999
aBsoRBente,-8.078625299999999
aBsoRBente,-8.078625299999999
aBsoRBente,-8.078625299999999
aBsoRBente,-8.078625299999999
aBsoRBente,-8.078625299999999
aBsoRsjon,-6.8836823
aBsoRsjon,-6.8836823
aBsoRto,-5.8351233
aBsoRto,-5.8351233
aBsoRto,-5.8351233
aBsoRto,-5.8351233
aBstemjo,-7.893271299999999
aBstemjo,-7.893271299999999
aBstemjo,-7.893271299999999
aBstRakto,-7.248030300000001
aBstRakto,-7.248030300000001
aBstRakto,-7.248030300000001
aBstRaiDo,-7.6747013
aBstRaiDo,-7.6747013
aBstRaiDo,-7.6747013
aBstRuso,-7.410192299999999
aBstRuso,-7.410192299999999
aBstRuso,-7.410192299999999
aBstRuso,-7.410192299999999
aBstRuso,-7.410192299999999
aBswelto,-6.4460353
aBsuRDiDad,-9.177590299999999
aBsuRDiDad,-9.177590299999999
aBsuRDiDad,-9.177590299999999
aBsuRDiDad,-9.177590299999999
aBwela,-4.508558300000001
aBwela,-4.508558300000001
aBwela,-4.508558300000001
aBwela,-4.508558300000001
aBwela,-4.508558300000001
aBwelo,-4.878881300000001
aBwelo,-4.878881300000001
aBwelo,-4.878881300000001
aBwelo,-4.878881300000001
aBwelo,-4.878881300000001
aBwelo,-4.878881300000001
aBwelo,-4.878881300000001
aBulense,-6.643210300000001
aBulense,-6.643210300000001
aBulense,-6.643210300000001
aBulense,-6.643210300000001
aBulja,-6.1630743
aBulja,-6.1630743
aBulja,-6.1630743
aBulja,-6.1630743
aBuliko,-5.8205903
aBuliko,-5.8205903
aBuliko,-5.8205903
aBuliko,-5.8205903
aBuliko,-5.8205903
aBuliko,-5.8205903
aBuliko,-5.8205903
aBultaDo,-6.7915073
aBultamjento,-10.0353523
aBultamjento,-10.0353523
aBultamjento,-10.0353523
aBultamjento,-10.0353523
aBultamjento,-10.0353523
aBultamjento,-10.0353523
aBultamjento,-10.0353523
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundamjento,-10.3979023
aBundansja,-8.3104973
aBundansja,-8.3104973
aBundansja,-8.3104973
aBundansja,-8.3104973
aBundansja,-8.3104973
aBundansja,-8.3104973
aBundansja,-8.3104973
aBundansja,-8.3104973
aBundante,-7.4696223
aBundante,-7.4696223
aBundante,-7.4696223
aBundante,-7.4696223
aBundante,-7.4696223
aBundante,-7.4696223
aBundante,-7.4696223
aBundante,-7.4696223
aBundante,-7.4696223
aBundaR,-6.3119753
aBundaR,-6.3119753
aBundaR,-6.3119753
aBundaR,-6.3119753
aBundaR,-6.3119753
aBundaR,-6.3119753
aBundaR,-6.3119753
aBundaR,-6.3119753
aBundaR,-6.3119753
aBurimjento,-9.7532023
aBurimjento,-9.7532023
aBurimjento,-9.7532023
aBurimjento,-9.7532023
aBurimjento,-9.7532023
aBurimjento,-9.7532023
aBuriR,-6.115849300000001
aBuriR,-6.115849300000001
aBusaR,-5.5259043000000005
aBusaR,-5.5259043000000005
aBusaR,-5.5259043000000005
aBusaR,-5.5259043000000005
aBusaR,-5.5259043000000005
aBusaR,-5.5259043000000005
aBusaR,-5.5259043000000005
aBusaR,-5.5259043000000005
aBusaR,-5.5259043000000005
aBuso,-4.5303823
aBuso,-4.5303823
aBuso,-4.5303823
aBuso,-4.5303823
aBuso,-4.5303823
aBuso,-4.5303823
aBuso,-4.5303823
aBuson,-5.5712273
aBuson,-5.5712273
aBuson,-5.5712273
aBuson,-5.5712273
aBuson,-5.5712273
aBJekto,-7.1865423
aBJekto,-7.1865423
aBJekto,-7.1865423
aBJekto,-7.1865423
aBJekto,-7.1865423
aBJekto,-7.1865423
aBJekto,-7.1865423
aBJekto,-7.1865423
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
aka,-1.9405432999999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBamjento,-9.595532299999999
akaBaR,-5.130991300000001
akaBaR,-5.130991300000001
akaBaR,-5.130991300000001
akaBaR,-5.130991300000001
akaBaR,-5.130991300000001
akaBaR,-5.130991300000001
akaBaR,-5.130991300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemika,-7.888254300000001
akaDemisismo,-10.9666223
akaDemisismo,-10.9666223
akaDemisismo,-10.9666223
akaDemisismo,-10.9666223
akaDemisismo,-10.9666223
